filename,width,height,channels,mean_luminosity,median_luminosity,std_luminosity,min_luminosity,max_luminosity,median_saturation,mean_saturation,std_saturation,min_saturation,max_saturation,predominant_color,predominant_color_percentage,color_category,color_temperature,name,likes,comments,date,engagement_total
Bershka_10200_38_07122024(1).png,1090,1370,3,132.28867608651979,152.0,67.28103259083797,0,255,5.0,18.29118328534119,33.85030223756438,0,255,"(np.int64(169), np.int64(169), np.int64(168))",27.69302886225139,Gray,warm,Bershka,10200.0,38.0,2024-12-07,10238.0
Bershka_10200_45_22102024(1).png,1088,1368,3,130.96877485917614,137.0,59.577505022685095,0,255,8.0,18.54352841739766,33.09289322811718,0,255,"(np.int64(193), np.int64(193), np.int64(190))",33.55585655314757,Gray,warm,Bershka,10200.0,45.0,2024-10-22,10245.0
Bershka_10200_61_09082024.png,1092,1406,3,199.66240314924525,213.0,38.713105301769666,0,250,10.0,15.129654958602327,18.318498053580953,0,255,"(np.int64(214), np.int64(214), np.int64(206))",86.78166309745257,White,warm,Bershka,10200.0,61.0,2024-08-09,10261.0
Bershka_107000_551_17032024(1).png,1090,1408,3,148.02064545975813,169.0,61.44721981810113,0,254,59.0,69.69450844453712,49.67207279556799,0,255,"(np.int64(221), np.int64(199), np.int64(195))",38.20931505421184,White,warm,Bershka,107000.0,551.0,2024-03-17,107551.0
Bershka_11100_41_16092024(1).png,1090,1370,3,101.46075537400388,105.0,26.1736823821077,0,172,13.0,38.21590236389205,59.24265551398644,0,255,"(np.int64(85), np.int64(84), np.int64(85))",27.812428848858232,Gray,warm,Bershka,11100.0,41.0,2024-09-16,11141.0
Bershka_11400_46_08112024(1).png,1090,1408,3,128.19939011676396,123.0,81.50360855993746,4,255,42.0,68.43974079962469,65.80538814864498,0,241,"(np.int64(226), np.int64(231), np.int64(230))",28.467212260216847,White,warm,Bershka,11400.0,46.0,2024-11-08,11446.0
Bershka_12500_72_23082024(1).png,1092,1408,3,199.82075476606727,212.0,37.35650132845472,0,248,1.0,19.894276296620045,47.876472152038325,0,255,"(np.int64(216), np.int64(216), np.int64(216))",58.974228896103895,White,warm,Bershka,12500.0,72.0,2024-08-23,12572.0
Bershka_12600_46_08102024(1).png,1086,1366,3,63.05609595301845,56.0,41.197697807007344,0,253,22.0,41.359419363710636,49.8668215969562,0,255,"(np.int64(33), np.int64(34), np.int64(32))",37.25028244474464,Black,warm,Bershka,12600.0,46.0,2024-10-08,12646.0
Bershka_12600_71_02102024(1).png,1090,1368,3,99.1699420569773,103.0,50.24573715137589,0,254,24.0,36.73131270454424,38.088772743926015,0,255,"(np.int64(110), np.int64(112), np.int64(102))",33.22234293685283,Gray,warm,Bershka,12600.0,71.0,2024-10-02,12671.0
Bershka_12700_57_16012024.png,1088,1370,3,106.25400520609703,96.0,57.824957366430944,2,255,33.0,39.14490527050236,30.923598092783685,0,255,"(np.int64(48), np.int64(48), np.int64(51))",36.45039448261056,Gray,warm,Bershka,12700.0,57.0,2024-01-16,12757.0
Bershka_14200_60_14102024(1).png,1166,1450,3,176.8896350624002,227.0,88.97322793885323,0,255,5.0,35.88064706926125,47.089743836107765,0,255,"(np.int64(246), np.int64(247), np.int64(249))",45.75418465724256,White,warm,Bershka,14200.0,60.0,2024-10-14,14260.0
Bershka_14400_36_26082024(1).png,1090,1408,3,133.4613525594245,128.0,63.336861901641164,0,254,34.0,45.72201509070059,36.91921006665034,0,255,"(np.int64(212), np.int64(215), np.int64(212))",28.45124843619683,White,warm,Bershka,14400.0,36.0,2024-08-26,14436.0
Bershka_14600_42_19052024(1).png,1086,1366,3,130.66299488498635,134.0,55.80438196270895,0,255,13.0,22.621990514170772,29.446748209975144,0,255,"(np.int64(174), np.int64(171), np.int64(164))",27.680056839477015,Gray,warm,Bershka,14600.0,42.0,2024-05-19,14642.0
Bershka_15000_114_01032024.png,1090,1406,3,196.43770929306902,230.0,67.2635389972215,0,255,29.0,49.53115416237097,47.00035693316581,0,255,"(np.int64(238), np.int64(232), np.int64(212))",71.98937711250603,White,warm,Bershka,15000.0,114.0,2024-03-01,15114.0
Bershka_15200_58_14112024(1).png,1088,1406,3,140.135044269308,150.0,45.53155310943859,0,255,31.0,35.1786343716007,27.82711498882212,0,255,"(np.int64(154), np.int64(162), np.int64(174))",36.97761955066522,Gray,warm,Bershka,15200.0,58.0,2024-11-14,15258.0
Bershka_15500_40_30092024(1).png,1092,1368,3,140.25103691386587,160.0,60.781817383508105,0,253,17.0,43.39185838527944,51.7876872117534,0,255,"(np.int64(199), np.int64(200), np.int64(194))",31.428464323201165,Gray,warm,Bershka,15500.0,40.0,2024-09-30,15540.0
Bershka_16400_57_03082024(1).png,1092,1404,3,129.98010459388664,134.0,61.445345880168574,5,234,44.0,51.481823909708524,34.43942719451456,0,255,"(np.int64(204), np.int64(205), np.int64(214))",22.12738590943719,White,warm,Bershka,16400.0,57.0,2024-08-03,16457.0
Bershka_16700_64_02082024(1).png,1094,1408,3,143.6160260771564,184.0,64.9650195084039,0,243,31.0,48.49346253323915,41.24735194227497,0,238,"(np.int64(191), np.int64(201), np.int64(206))",53.309698043044705,White,warm,Bershka,16700.0,64.0,2024-08-02,16764.0
Bershka_17200_50_24102024(1).png,1090,1404,3,117.75993165006926,113.0,60.96967613120378,0,255,29.0,44.31409602969236,46.6007745646029,0,255,"(np.int64(81), np.int64(79), np.int64(80))",26.257024490969442,Gray,warm,Bershka,17200.0,50.0,2024-10-24,17250.0
Bershka_17600_53_17042024(1).png,1090,1404,3,122.17052066180507,123.0,53.0439364190085,0,254,37.0,62.09062900232625,60.00124721650447,0,255,"(np.int64(158), np.int64(148), np.int64(145))",34.235343317912125,Gray,warm,Bershka,17600.0,53.0,2024-04-17,17653.0
Bershka_19300_51_29062024(1).png,1090,1410,3,221.80204112173857,242.0,47.396422738533616,0,255,4.0,12.49810787949769,24.507181793555294,0,255,"(np.int64(241), np.int64(245), np.int64(243))",69.0904417984254,White,warm,Bershka,19300.0,51.0,2024-06-29,19351.0
Bershka_23400_54_07082024(1).png,1086,1406,3,115.77093762852705,112.0,58.92499755523365,0,255,29.0,43.968109575117424,42.600692289880996,0,255,"(np.int64(127), np.int64(124), np.int64(117))",27.53190090352056,Gray,warm,Bershka,23400.0,54.0,2024-08-07,23454.0
Bershka_23600_52_20062024(1).png,1090,1370,3,114.46862050492199,111.0,59.48333335837852,2,255,38.0,58.080415187839016,45.99489792486321,0,255,"(np.int64(66), np.int64(42), np.int64(38))",34.6377820933503,Red,warm,Bershka,23600.0,52.0,2024-06-20,23652.0
Bershka_24700_69_27062024.png,1090,1406,3,190.41260130241298,237.0,65.27156933020298,0,255,1.0,36.727027679538544,50.89307071549082,0,255,"(np.int64(237), np.int64(236), np.int64(236))",61.114815926501095,White,warm,Bershka,24700.0,69.0,2024-06-27,24769.0
Bershka_27400_226_17102024(1).png,1086,1368,3,73.61943879034602,45.0,57.45733831968475,0,255,19.0,27.042679019525487,30.07748220325934,0,255,"(np.int64(42), np.int64(44), np.int64(42))",43.39527263524065,Black,warm,Bershka,27400.0,226.0,2024-10-17,27626.0
Bershka_27400_78_18062024(1).png,1090,1404,3,156.4638888888889,169.0,43.011796931009144,0,248,7.0,24.640511382942577,47.58634050376686,0,255,"(np.int64(187), np.int64(184), np.int64(184))",44.37994981572963,Gray,warm,Bershka,27400.0,78.0,2024-06-18,27478.0
Bershka_2779_27_19112024(1).png,1452,1452,3,193.72498842671646,203.0,32.68406151335944,0,255,4.0,4.859302548399092,4.506086166272118,0,255,"(np.int64(207), np.int64(207), np.int64(209))",35.373978325706354,White,warm,Bershka,2779.0,27.0,2024-11-19,2806.0
Bershka_29400_51_09042024(1).png,1090,1408,3,166.6638096851543,192.0,46.82058323136041,0,228,46.0,64.41018557130943,44.78344245169408,0,255,"(np.int64(206), np.int64(191), np.int64(171))",70.92440314845705,Orange,warm,Bershka,29400.0,51.0,2024-04-09,29451.0
Bershka_30800_43_15072024(1).png,1164,1448,3,133.84601583414022,144.0,56.819321754873535,0,255,36.0,40.60677483814623,31.471205679815814,0,255,"(np.int64(170), np.int64(163), np.int64(164))",25.665392246207592,Gray,warm,Bershka,30800.0,43.0,2024-07-15,30843.0
Bershka_32500_57_02022024(1).png,1088,1406,3,137.37674998431095,173.0,72.73645947584984,0,243,17.0,23.26509810894486,19.54316950604209,0,255,"(np.int64(204), np.int64(209), np.int64(215))",30.933603882520288,White,warm,Bershka,32500.0,57.0,2024-02-02,32557.0
Bershka_33400_64_06062024.png,1086,1366,3,79.99678457892139,51.0,70.18001104040067,0,254,44.0,63.75876522437842,53.37956885349767,0,255,"(np.int64(12), np.int64(16), np.int64(14))",34.90423842381002,Green,warm,Bershka,33400.0,64.0,2024-06-06,33464.0
Bershka_35600_69_18052024(1).png,1090,1406,3,218.92133451655423,244.0,49.264557457225834,0,255,15.0,37.78935818967205,46.467668736759,0,255,"(np.int64(247), np.int64(245), np.int64(236))",73.70372062066896,White,warm,Bershka,35600.0,69.0,2024-05-18,35669.0
Bershka_38100_73_26022024(1).png,1088,1408,3,118.48461457114806,97.0,56.19085989413169,0,251,51.0,47.29392507624499,26.265325056383315,0,255,"(np.int64(51), np.int64(63), np.int64(67))",29.686390269886363,Blue,cool,Bershka,38100.0,73.0,2024-02-26,38173.0
Bershka_38700_105_18012024(1).png,1084,1366,3,103.32178215815833,103.0,51.84112990117441,0,255,36.0,56.95813050736657,54.8612422499334,0,255,"(np.int64(111), np.int64(106), np.int64(99))",35.3564829572161,Gray,warm,Bershka,38700.0,105.0,2024-01-18,38805.0
Bershka_38900_83_23012024(1).png,1090,1406,3,157.59277735002024,187.0,75.34906717251849,0,255,8.0,19.054728750962454,34.09722704129217,0,255,"(np.int64(226), np.int64(228), np.int64(229))",40.268051731113054,White,warm,Bershka,38900.0,83.0,2024-01-23,38983.0
Bershka_40800_59_26042024(1).png,1090,1408,3,171.3021854149291,187.0,39.52805126239078,0,254,32.0,36.91630720913261,23.114084516108342,0,255,"(np.int64(201), np.int64(185), np.int64(194))",46.40605452460383,Gray,warm,Bershka,40800.0,59.0,2024-04-26,40859.0
Bershka_4154_21_19112024(1).png,1450,1370,3,123.54412383589228,132.0,66.3865085936953,0,255,32.0,48.6562693178958,45.16563406077359,0,255,"(np.int64(173), np.int64(168), np.int64(156))",21.456481248426883,Gray,warm,Bershka,4154.0,21.0,2024-11-19,4175.0
Bershka_43000_52_24042024(1).png,1090,1408,3,133.4788300145955,141.0,46.361800101708205,0,227,32.0,42.168223519599664,30.770622728595942,0,255,"(np.int64(176), np.int64(189), np.int64(193))",25.72651688907423,Gray,warm,Bershka,43000.0,52.0,2024-04-24,43052.0
Bershka_43100_49_13102024(1).png,1160,1366,3,148.845237163629,161.0,60.81835801385786,0,255,19.0,33.40856199828343,41.573073491334924,0,255,"(np.int64(170), np.int64(171), np.int64(174))",32.781213712323925,Gray,warm,Bershka,43100.0,49.0,2024-10-13,43149.0
Bershka_45900_96_04022024(1).png,1090,1408,3,157.95151558590493,160.0,51.73604714559438,0,255,28.0,36.0340472529191,31.702174647041165,0,255,"(np.int64(220), np.int64(215), np.int64(205))",30.457868536280237,White,warm,Bershka,45900.0,96.0,2024-02-04,45996.0
Bershka_49000_49_16032024(1).png,1088,1406,3,203.100592392896,230.0,44.75170512290566,0,255,3.0,26.117632677181827,42.339209272773324,0,255,"(np.int64(231), np.int64(231), np.int64(231))",62.87797569241068,White,warm,Bershka,49000.0,49.0,2024-03-16,49049.0
Bershka_50100_84_24022024.png,1088,1408,3,215.7808635528075,230.0,46.25903964338076,0,255,11.0,20.162095013786764,26.14414320556639,0,255,"(np.int64(243), np.int64(242), np.int64(243))",41.925407858455884,White,warm,Bershka,50100.0,84.0,2024-02-24,50184.0
Bershka_50200_199_31012024.png,1090,1410,3,146.85101893421825,186.0,66.78153657075794,0,244,24.0,35.60263712668358,26.738451707874784,0,255,"(np.int64(198), np.int64(200), np.int64(206))",50.409135272301384,White,warm,Bershka,50200.0,199.0,2024-01-31,50399.0
Bershka_50500_69_07042024.png,1090,1366,3,112.23888672478408,97.0,67.03655783633191,0,225,23.0,38.59805700699827,42.55386124762554,0,255,"(np.int64(40), np.int64(39), np.int64(38))",33.10710975593375,Black,warm,Bershka,50500.0,69.0,2024-04-07,50569.0
Bershka_53100_72_07062024(1).png,1088,1404,3,169.73444177350427,217.0,84.70340765543054,1,255,18.0,31.411311693480812,31.802318093940176,0,255,"(np.int64(239), np.int64(247), np.int64(248))",44.719001382604326,White,warm,Bershka,53100.0,72.0,2024-06-07,53172.0
Bershka_5505_23_13112024.png,1452,1366,3,121.48715963037804,133.0,61.23188744863595,0,255,50.0,54.372617765569984,41.00965720388015,0,255,"(np.int64(143), np.int64(141), np.int64(135))",26.388250265196888,Gray,warm,Bershka,5505.0,23.0,2024-11-13,5528.0
Bershka_5968_25_28092024(1).png,1450,1370,3,127.77184847722124,106.0,66.31571374489826,0,255,6.0,15.769528819531839,32.2346755943273,0,255,"(np.int64(106), np.int64(106), np.int64(105))",31.032821545431666,Gray,warm,Bershka,5968.0,25.0,2024-09-28,5993.0
Bershka_6090_38_06112024(1).png,1164,1450,3,83.45612928072046,75.0,48.512783601488955,0,255,60.0,65.26095508946558,52.656946899008155,0,255,"(np.int64(58), np.int64(50), np.int64(44))",30.908401469368407,Orange,warm,Bershka,6090.0,38.0,2024-11-06,6128.0
Bershka_62000_139_11042024(1).png,1086,1368,3,125.04946057208706,125.0,51.40461208501827,0,255,11.0,31.181798110992645,40.379867609918406,0,255,"(np.int64(127), np.int64(124), np.int64(125))",31.246365222448386,Gray,warm,Bershka,62000.0,139.0,2024-04-11,62139.0
Bershka_6346_29_23102024(1).png,1090,1454,3,121.59320886387441,108.0,66.92800893393822,0,255,42.0,45.30176103882993,24.460133402560075,0,255,"(np.int64(76), np.int64(81), np.int64(92))",25.213394243024624,Blue,warm,Bershka,6346.0,29.0,2024-10-23,6375.0
Bershka_6979_24_23092024.png,1378,1408,3,214.99676222951578,229.0,45.69096013008053,1,255,2.0,12.077584340777147,37.46206432484266,0,255,"(np.int64(231), np.int64(231), np.int64(231))",74.14267630953951,White,warm,Bershka,6979.0,24.0,2024-09-23,7003.0
Bershka_7158_25_15092024.png,1090,1408,3,124.84551774916598,90.0,77.63677812547314,0,255,110.0,82.78229579336947,53.84802934422041,0,255,"(np.int64(61), np.int64(91), np.int64(111))",49.549755004170144,Blue,cool,Bershka,7158.0,25.0,2024-09-15,7183.0
Bershka_73100_76_19042024(1).png,1088,1366,3,122.1842198400224,128.0,62.18069073634793,0,249,33.0,50.322337788519505,40.52385034223382,0,255,"(np.int64(44), np.int64(42), np.int64(42))",25.923423908362757,Black,warm,Bershka,73100.0,76.0,2024-04-19,73176.0
Bershka_7507_37_19072024(1).png,1090,1408,3,112.93420102689741,101.0,62.91238685084328,0,253,68.0,70.36534286384487,44.83022418215831,0,255,"(np.int64(44), np.int64(50), np.int64(35))",34.482315992493746,Green,warm,Bershka,7507.0,37.0,2024-07-19,7544.0
Bershka_7913_52_07102024(1).png,1164,1452,3,111.74201243929454,67.0,85.0467280610897,0,255,39.0,52.09728138933856,47.58403256655597,0,255,"(np.int64(46), np.int64(36), np.int64(35))",46.196146090710286,Red,warm,Bershka,7913.0,52.0,2024-10-07,7965.0
Bershka_8192_44_06102024(1).png,1378,1408,3,125.51022510802876,134.0,62.25424333983471,0,255,36.0,57.19511200768571,54.389373372340785,0,255,"(np.int64(177), np.int64(171), np.int64(152))",28.198599749307295,Gray,warm,Bershka,8192.0,44.0,2024-10-06,8236.0
Bershka_8766_15_11122024(1).png,1090,1406,3,135.4616949639161,139.0,81.85443407309387,0,252,36.0,62.95871559633027,73.04988133564096,0,255,"(np.int64(224), np.int64(220), np.int64(224))",36.7706552520652,White,warm,Bershka,8766.0,15.0,2024-12-11,8781.0
Bershka_8784_44_26_122024(1).png,1086,1372,3,86.88693160768648,80.0,45.958140331446764,0,248,26.0,35.0483633469173,34.77427437511126,0,255,"(np.int64(52), np.int64(54), np.int64(55))",31.103187131206074,Gray,warm,,,,,
Bershka_88800_153_03032024(1).png,1088,1370,3,102.80292842958352,92.0,49.94395437823315,0,255,30.0,58.446995759982826,67.73450053921084,0,255,"(np.int64(91), np.int64(89), np.int64(79))",33.90437151137827,Gray,warm,Bershka,88800.0,153.0,2024-03-03,88953.0
Bershka_9208_41_29122024(1).png,1096,1404,3,134.21465975731488,148.0,51.020776613087996,0,255,9.0,17.848701312204962,21.783758222038443,0,255,"(np.int64(167), np.int64(168), np.int64(171))",38.615166261151664,Gray,warm,Bershka,9208.0,41.0,2024-12-29,9249.0
Bershka_9761_44_05102024.png,1086,1404,3,95.11697176706384,101.0,43.22906008215952,0,255,69.0,75.9809004003295,24.448674115029593,0,255,"(np.int64(114), np.int64(88), np.int64(122))",56.689909912746,Magenta,warm,Bershka,9761.0,44.0,2024-10-05,9805.0
hm_10600)89_13092024(1).png,1052,1370,3,83.1619154339319,68.0,72.61408263887711,0,255,64.0,79.0963621603619,70.70811226675715,0,255,"(np.int64(10), np.int64(7), np.int64(8))",36.19195970136826,Pink,warm,,,,,
hm_10600_153_2011_2024(1).png,1058,1370,3,78.88701723400439,56.0,58.2646790905934,1,252,45.0,61.9149062409449,48.305364012560375,0,255,"(np.int64(50), np.int64(53), np.int64(80))",36.370924344238546,Blue,cool,,,,,
hm_10800_132_30102024(1).png,1058,1370,3,138.49772329005285,140.0,41.06707574646423,11,209,41.0,40.98918976722366,16.61579467349612,0,198,"(np.int64(126), np.int64(138), np.int64(151))",24.36666068742842,Blue,warm,hm,10800.0,132.0,2024-10-30,10932.0
hm_11200_102_12112024(1).png,1062,1368,3,132.77767865992666,128.0,58.38300312787675,0,255,17.0,33.91018683714937,44.51602985062884,0,255,"(np.int64(134), np.int64(128), np.int64(123))",32.477065230559134,Gray,warm,hm,11200.0,102.0,2024-11-12,11302.0
hm_11700_81_31102024(1).png,1060,1364,3,73.21045067227355,28.0,73.40798496771572,0,255,48.0,48.0204573120124,35.383077873027574,0,255,"(np.int64(19), np.int64(19), np.int64(20))",57.980274442538594,Black,warm,hm,11700.0,81.0,2024-10-31,11781.0
hm_12300_171_111020204(1).png,1060,1330,3,75.25676833593417,46.0,76.45187747918682,0,255,47.0,67.64175627748617,65.42442933830428,0,255,"(np.int64(16), np.int64(13), np.int64(12))",37.9493545183714,Orange,warm,,,,,
hm_12400_152_17102024(1).png,1060,1332,3,156.72351337186242,167.0,62.96780542637089,6,255,27.0,38.80578432205791,26.631722756467276,0,255,"(np.int64(225), np.int64(219), np.int64(208))",39.6206583942433,White,warm,hm,12400.0,152.0,2024-10-17,12552.0
hm_1290_178_11112024.png,1060,1332,3,82.17546674032523,72.0,63.571057097719965,0,255,2.0,7.512705394073318,26.129025411381498,0,255,"(np.int64(87), np.int64(87), np.int64(87))",30.18032183126523,Gray,warm,hm,1290.0,178.0,2024-11-11,1468.0
hm_13500_188_141020204(1).png,1056,1332,3,83.3538566976067,80.0,40.885913181361076,0,254,12.0,24.085461882336883,37.38368836348116,0,255,"(np.int64(77), np.int64(78), np.int64(77))",34.374644530894535,Gray,warm,,,,,
hm_13600_191_02122024(1).png,1060,1368,3,102.4671838795101,54.0,94.19721533764589,0,255,30.0,41.239257834050534,41.39196497562696,0,255,"(np.int64(15), np.int64(15), np.int64(19))",43.023488359262934,Blue,cool,hm,13600.0,191.0,2024-12-02,13791.0
hm_13600_196_02092024(1).png,1136,1328,3,162.5741438465128,188.0,56.19012936204288,0,255,1.0,12.824204167020193,24.321105041936388,0,255,"(np.int64(188), np.int64(188), np.int64(188))",61.78629571101306,Gray,warm,hm,13600.0,196.0,2024-09-02,13796.0
hm_15900_177_18122024(1).png,1060,1372,3,121.18017217668739,148.0,67.16216998236622,1,233,16.0,36.76812462181638,39.854594375399685,0,255,"(np.int64(35), np.int64(33), np.int64(34))",32.56669783816491,Black,warm,hm,15900.0,177.0,2024-12-18,16077.0
hm_17400_172_30082024.png,1132,1326,3,77.71548041614037,44.0,71.49014800276532,0,255,2.0,4.357502038597445,5.497802923427709,0,255,"(np.int64(25), np.int64(25), np.int64(25))",49.38528958743051,Black,warm,hm,17400.0,172.0,2024-08-30,17572.0
hm_18900_135_19112024(1).png,1060,1330,3,67.27631508015321,33.0,67.2895180975884,0,246,57.0,77.48301248404029,62.60781001028771,0,255,"(np.int64(23), np.int64(18), np.int64(18))",51.90736274648886,Red,warm,hm,18900.0,135.0,2024-11-19,19035.0
hm_32700_156_12092024(1).png,1060,1366,3,74.50068648305202,74.0,51.1495614819428,1,250,84.0,80.01066534987154,29.832131771082192,0,255,"(np.int64(11), np.int64(17), np.int64(17))",28.972761678499403,Cyan,cool,hm,32700.0,156.0,2024-09-12,32856.0
hm_5171_79_19092024(1).png,1130,1414,3,23.727100674669238,7.0,38.30999206195004,0,245,137.0,129.86004994304741,45.26994877177586,0,255,"(np.int64(7), np.int64(6), np.int64(13))",74.40619093514914,Blue,cool,hm,5171.0,79.0,2024-09-19,5250.0
hm_6493_109_30092024(1).png,1060,1332,3,132.09595727803276,169.0,73.38445889357287,0,236,29.0,46.15701951951952,54.64213119997118,0,255,"(np.int64(199), np.int64(202), np.int64(203))",35.681837497875236,Gray,warm,hm,6493.0,109.0,2024-09-30,6602.0
hm_7344_77_19092024(1).png,1056,1340,3,66.58202594979647,59.0,59.73679721274821,0,254,64.0,98.29621989484396,90.99445718734883,0,255,"(np.int64(15), np.int64(4), np.int64(3))",41.02322195838987,Red,warm,hm,7344.0,77.0,2024-09-19,7421.0
hm_8005_144_27092024.png,1056,1334,3,51.83619198923266,38.0,48.157795946988635,0,251,249.0,198.07515915337785,85.0292708943719,0,255,"(np.int64(109), np.int64(2), np.int64(14))",42.29334196538095,Red,warm,hm,8005.0,144.0,2024-09-27,8149.0
hm_8426_146_18102024(1).png,1062,1372,3,175.03211938528437,194.0,58.31323416439607,32,252,6.0,24.40373175097319,35.16711850288446,0,206,"(np.int64(224), np.int64(224), np.int64(224))",43.33975721039021,White,warm,hm,8426.0,146.0,2024-10-18,8572.0
hm_8832_223_28112024.png,1060,1372,3,122.93472550745365,176.0,80.19047959339525,0,252,1.0,2.9881339732658563,4.73228136602291,0,255,"(np.int64(199), np.int64(199), np.int64(199))",41.769280488475715,Gray,warm,hm,8832.0,223.0,2024-11-28,9055.0
hm_9658_169_18122024(1).png,1064,1374,3,135.71983178470194,149.0,78.08562583198147,0,238,41.0,61.788586504470786,61.639942821847974,0,255,"(np.int64(222), np.int64(217), np.int64(212))",34.606644887327484,White,warm,hm,9658.0,169.0,2024-12-18,9827.0
hm_9841_89_1311_2024(1).png,1058,1374,3,195.03500810350474,208.0,44.8872341754223,8,253,22.0,46.68544918731065,50.34171782825434,0,255,"(np.int64(230), np.int64(231), np.int64(229))",38.601643264185256,White,warm,,,,,
Mango_1697_24_24022024(1).png,1136,1418,3,154.50903064721192,197.0,81.83930415750545,0,248,52.0,73.06339766383917,46.94496107522731,0,255,"(np.int64(231), np.int64(227), np.int64(202))",28.272251633922007,White,warm,Mango,1697.0,24.0,2024-02-24,1721.0
Mango_1826_49_05022024(1).png,1132,1420,3,118.92039702881601,111.0,91.03486687001603,6,247,33.0,55.2085539740208,46.82101122903176,0,232,"(np.int64(222), np.int64(216), np.int64(198))",41.929465485492464,White,warm,Mango,1826.0,49.0,2024-02-05,1875.0
Mango_1831_40_28022024.png,1058,1376,3,122.36081268958544,149.0,55.65949296318245,3,212,86.0,101.66422083131842,42.83477870381154,0,255,"(np.int64(194), np.int64(177), np.int64(150))",29.83944311337759,Orange,warm,Mango,1831.0,40.0,2024-02-28,1871.0
Mango_2075_32_02102024(1).png,1160,1450,3,196.35690606420928,230.0,66.39124662757038,7,255,4.0,19.080029726516052,32.220754413596225,0,239,"(np.int64(238), np.int64(239), np.int64(240))",56.11462544589774,White,warm,Mango,2075.0,32.0,2024-10-02,2107.0
Mango_2129_57_22072024(1).png,1090,1410,3,176.46569002537575,201.0,58.617514414734245,0,243,17.0,40.341365736222265,42.708454229886435,0,255,"(np.int64(218), np.int64(221), np.int64(221))",53.216734986010806,White,warm,Mango,2129.0,57.0,2024-07-22,2186.0
Mango_2238_46_20112024(1).png,1090,1366,3,96.85840598009322,104.0,58.51366090058714,0,253,38.0,49.01561715045603,36.651110350409965,0,255,"(np.int64(22), np.int64(22), np.int64(23))",28.908350907356912,Black,warm,Mango,2238.0,46.0,2024-11-20,2284.0
Mango_2254_52_23102024(1).png,1158,1450,3,145.01303079030433,188.0,80.11884027506765,12,254,10.0,24.819349651599072,29.155312044865138,0,184,"(np.int64(219), np.int64(221), np.int64(219))",45.980763504258235,White,warm,Mango,2254.0,52.0,2024-10-23,2306.0
Mango_2276_70_20072024(1).png,1086,1410,3,136.39356412366286,157.0,58.50629433214675,13,255,77.0,70.54939265702754,30.88482270220922,0,169,"(np.int64(210), np.int64(179), np.int64(140))",23.235962540652796,Orange,warm,Mango,2276.0,70.0,2024-07-20,2346.0
Mango_2289_58_21102024(1).png,1088,1404,3,45.40192477899279,42.0,32.86692707493962,14,246,5.0,4.7780291603821015,5.104864263660515,0,30,"(np.int64(24), np.int64(24), np.int64(24))",37.91104983660131,Black,warm,Mango,2289.0,58.0,2024-10-21,2347.0
Mango_2316_50_29062024.png,1156,1366,3,75.59366244990805,51.0,57.54469386461559,12,224,50.0,55.50231651527203,32.67658690288051,0,204,"(np.int64(34), np.int64(33), np.int64(35))",45.47785568451823,Black,warm,Mango,2316.0,50.0,2024-06-29,2366.0
Mango_2367_37_30082024(1).png,1158,1450,3,140.32530939193614,171.0,64.56414515343776,25,229,39.0,46.658421773569174,40.35612143586173,0,251,"(np.int64(192), np.int64(176), np.int64(149))",33.46393901494849,Orange,warm,Mango,2367.0,37.0,2024-08-30,2404.0
Mango_2426_61_30102024(1).png,1160,1448,3,162.79488116784148,177.0,42.559369705687104,13,255,14.0,20.655076562202325,19.680544681302635,0,255,"(np.int64(182), np.int64(180), np.int64(172))",40.07822918651171,Gray,warm,Mango,2426.0,61.0,2024-10-30,2487.0
Mango_2431_66_29082024(1).png,1086,1404,3,108.98410815192584,106.0,53.170573780118126,21,219,75.0,77.93482446889445,44.97553122374897,0,246,"(np.int64(175), np.int64(178), np.int64(178))",25.3769157314277,Gray,warm,Mango,2431.0,66.0,2024-08-29,2497.0
Mango_2476_53_26012024(1).png,1132,1416,3,101.67797733125711,44.0,87.41087011824317,2,240,36.0,45.20766829370545,39.324271756064434,0,255,"(np.int64(32), np.int64(28), np.int64(25))",50.589302469505505,Orange,warm,Mango,2476.0,53.0,2024-01-26,2529.0
Mango_2480_62_01072024(1).png,1160,1452,3,72.7913235014724,60.0,55.22959808651669,1,255,116.0,106.8624661584497,51.7401872580988,0,255,"(np.int64(194), np.int64(123), np.int64(86))",34.54652322599031,Orange,warm,Mango,2480.0,62.0,2024-07-01,2542.0
Mango_2486_62_05082024(1).png,1162,1448,3,175.7727811403467,189.0,32.64180095885132,13,255,10.0,23.82230282614277,30.738707732401195,0,245,"(np.int64(197), np.int64(201), np.int64(201))",40.77503779918411,Gray,warm,Mango,2486.0,62.0,2024-08-05,2548.0
Mango_2498_35_16062024(1).png,1162,1450,3,162.4362620927058,170.0,43.45181228140781,0,255,45.0,41.818122737254434,23.268568224324692,0,255,"(np.int64(189), np.int64(173), np.int64(156))",32.36494747462758,Orange,warm,Mango,2498.0,35.0,2024-06-16,2533.0
Mango_2550_59_25092024(1).png,1086,1410,3,101.61904836539843,71.0,70.39928957247089,21,211,26.0,46.41713882684848,51.05474829805954,0,199,"(np.int64(35), np.int64(33), np.int64(33))",35.726134033410396,Black,warm,Mango,2550.0,59.0,2024-09-25,2609.0
